"row_id","participant_id","analysis_weight","T","Y","M","C"
"785","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"786","px_b4775ea2bbf84229","0.0108695652173913","1","3","3","quality_low"
"787","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"788","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_low"
"789","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"790","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"791","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"792","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"793","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"794","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"795","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"796","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"797","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_low"
"798","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_high"
"799","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"800","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"801","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"802","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"803","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_high"
"804","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"805","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_high"
"806","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"807","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_low"
"808","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"809","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"810","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"811","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"812","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"813","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_low"
"814","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"815","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"816","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"817","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"818","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_high"
"819","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"820","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_low"
"821","px_b4775ea2bbf84229","0.0108695652173913","3","3","3","quality_low"
"822","px_b4775ea2bbf84229","0.0108695652173913","3","3","3","quality_low"
"823","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"824","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_low"
"825","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_low"
"826","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"827","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_high"
"828","px_b4775ea2bbf84229","0.0108695652173913","3","1","3","quality_low"
"829","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_low"
"830","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"831","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"832","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_low"
"833","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"834","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"835","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_high"
"836","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"837","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_high"
"838","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_high"
"839","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"840","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"841","px_b4775ea2bbf84229","0.0108695652173913","2","2","3","quality_high"
"842","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_high"
"843","px_b4775ea2bbf84229","0.0108695652173913","2","3","3","quality_high"
"844","px_b4775ea2bbf84229","0.0108695652173913","3","2","3","quality_high"
"845","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"846","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_low"
"847","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"848","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"849","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_low"
"850","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"851","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"852","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"853","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_low"
"854","px_b4775ea2bbf84229","0.0108695652173913","1","2","3","quality_low"
"855","px_b4775ea2bbf84229","0.0108695652173913","2","1","3","quality_high"
"856","px_b4775ea2bbf84229","0.0108695652173913","1","1","3","quality_low"
"857","px_c9985fb9dd0844bd","0.00694444444444444","2","2","1","quality_high"
"858","px_c9985fb9dd0844bd","0.00694444444444444","2","2","1","quality_high"
"859","px_c9985fb9dd0844bd","0.00694444444444444","2","3","2","quality_high"
"860","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"861","px_c9985fb9dd0844bd","0.00694444444444444","3","1","1","quality_low"
"862","px_c9985fb9dd0844bd","0.00694444444444444","1","2","2","quality_low"
"863","px_c9985fb9dd0844bd","0.00694444444444444","2","3","1","quality_low"
"864","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"865","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"866","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"867","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"868","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"869","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"870","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"871","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"872","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"873","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"874","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"875","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"876","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"877","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"878","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"879","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"880","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"881","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"882","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"883","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"884","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"885","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"886","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"887","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"888","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"889","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"890","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"891","px_c9985fb9dd0844bd","0.00694444444444444","3","3","3","quality_low"
"892","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"893","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"894","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"895","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"896","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"897","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"898","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"899","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"900","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"901","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"902","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"903","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"904","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"905","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"906","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"907","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"908","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"909","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"910","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"911","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"912","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"913","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"914","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"915","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"916","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"917","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"918","px_c9985fb9dd0844bd","0.00694444444444444","3","3","3","quality_high"
"919","px_c9985fb9dd0844bd","0.00694444444444444","3","3","3","quality_high"
"920","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"921","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"922","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"923","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"924","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"925","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"926","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"927","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"928","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"929","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"930","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"931","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"932","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"933","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"934","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"935","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"936","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"937","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"938","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"939","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"940","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"941","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"942","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"943","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"944","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"945","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"946","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"947","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"948","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"949","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"950","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"951","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"952","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"953","px_c9985fb9dd0844bd","0.00694444444444444","3","3","3","quality_high"
"954","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"955","px_c9985fb9dd0844bd","0.00694444444444444","3","3","3","quality_high"
"956","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"957","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"958","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"959","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"960","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"961","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"962","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"963","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"964","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"965","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"966","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"967","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"968","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"969","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"970","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"971","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"972","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"973","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"974","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"975","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"976","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"977","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"978","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"979","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"980","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"981","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"982","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"983","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"984","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"985","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"986","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"987","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"988","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"989","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"990","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"991","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"992","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"993","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"994","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_low"
"995","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"996","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_low"
"997","px_c9985fb9dd0844bd","0.00694444444444444","3","3","2","quality_high"
"998","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"999","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"1000","px_c9985fb9dd0844bd","0.00694444444444444","3","3","1","quality_high"
"1001","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1002","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1003","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_low"
"1004","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_low"
"1005","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1006","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1007","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1008","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1009","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1010","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1011","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1012","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1013","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_high"
"1014","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_low"
"1015","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1016","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1017","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_low"
"1018","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_low"
"1019","px_9ee055c778c613cb","0.00609756097560976","2","2","1","quality_low"
"1020","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_low"
"1021","px_9ee055c778c613cb","0.00609756097560976","3","3","1","quality_low"
"1022","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1023","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1024","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1025","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_high"
"1026","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_high"
"1027","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1028","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1029","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_high"
"1030","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1031","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1032","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1033","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1034","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1035","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_low"
"1036","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_low"
"1037","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_low"
"1038","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_low"
"1039","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_low"
"1040","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1041","px_9ee055c778c613cb","0.00609756097560976","3","1","3","quality_low"
"1042","px_9ee055c778c613cb","0.00609756097560976","1","3","2","quality_low"
"1043","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1044","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1045","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1046","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1047","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1048","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1049","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1050","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1051","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1052","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_low"
"1053","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_low"
"1054","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1055","px_9ee055c778c613cb","0.00609756097560976","3","3","1","quality_low"
"1056","px_9ee055c778c613cb","0.00609756097560976","3","3","1","quality_low"
"1057","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1058","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1059","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1060","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1061","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1062","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_low"
"1063","px_9ee055c778c613cb","0.00609756097560976","2","3","3","quality_low"
"1064","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_low"
"1065","px_9ee055c778c613cb","0.00609756097560976","3","3","3","quality_high"
"1066","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_high"
"1067","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_low"
"1068","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1069","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1070","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1071","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1072","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1073","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1074","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1075","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_low"
"1076","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1077","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1078","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1079","px_9ee055c778c613cb","0.00609756097560976","3","3","1","quality_high"
"1080","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1081","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1082","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1083","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1084","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1085","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1086","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1087","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1088","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1089","px_9ee055c778c613cb","0.00609756097560976","2","2","1","quality_high"
"1090","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1091","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_low"
"1092","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1093","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1094","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1095","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_low"
"1096","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1097","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1098","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1099","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1100","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1101","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1102","px_9ee055c778c613cb","0.00609756097560976","3","2","1","quality_high"
"1103","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1104","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1105","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1106","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1107","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1108","px_9ee055c778c613cb","0.00609756097560976","3","2","2","quality_high"
"1109","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1110","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1111","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1112","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1113","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1114","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_low"
"1115","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1116","px_9ee055c778c613cb","0.00609756097560976","2","2","1","quality_high"
"1117","px_9ee055c778c613cb","0.00609756097560976","2","1","2","quality_high"
"1118","px_9ee055c778c613cb","0.00609756097560976","1","1","2","quality_high"
"1119","px_9ee055c778c613cb","0.00609756097560976","1","1","2","quality_high"
"1120","px_9ee055c778c613cb","0.00609756097560976","1","2","2","quality_high"
"1121","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1122","px_9ee055c778c613cb","0.00609756097560976","3","2","1","quality_low"
"1123","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1124","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1125","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1126","px_9ee055c778c613cb","0.00609756097560976","3","2","3","quality_high"
"1127","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1128","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1129","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1130","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1131","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1132","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1133","px_9ee055c778c613cb","0.00609756097560976","2","2","1","quality_high"
"1134","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1135","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1136","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1137","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1138","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1139","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1140","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1141","px_9ee055c778c613cb","0.00609756097560976","2","2","3","quality_high"
"1142","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1143","px_9ee055c778c613cb","0.00609756097560976","2","2","2","quality_high"
"1144","px_9ee055c778c613cb","0.00609756097560976","2","3","2","quality_high"
"1145","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1146","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
"1147","px_9ee055c778c613cb","0.00609756097560976","3","3","2","quality_high"
