"alpha","eta","delta","compatible","minimum_canonical_coordinate","negative_coordinate_count","observable_witness_bits","conditional_entropy_y_given_t_c_bits","sharp_lower_bits","sharp_upper_bits","lower_minus_witness_bits","design_id"
0.005,0.02,0.01,FALSE,-3.84276660415812e-05,1,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.02,0.01,FALSE,-8.99451622232309e-05,2,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.02,0.01,FALSE,-0.00159169528485887,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.02,0.01,FALSE,-0.0112096192570301,8,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.05,0.01,FALSE,-0.00278027080520421,2,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.05,0.01,FALSE,-0.00281615004301073,2,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.05,0.01,FALSE,-0.00285239169736075,2,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.05,0.01,FALSE,-0.00292598444445925,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.05,0.01,FALSE,-0.00307776948534992,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.05,0.01,FALSE,-0.0114207432483226,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0,0.02,FALSE,-0.00156209589241753,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0,0.02,FALSE,-0.00156533459190553,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0,0.02,FALSE,-0.00156860600552977,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0,0.02,FALSE,-0.00157524897809329,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0,0.02,FALSE,-0.001589743775076,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0,0.02,FALSE,-0.0113238613753433,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.0025,0.02,FALSE,-0.00157298963603578,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.0025,0.02,FALSE,-0.00157624170969285,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.0025,0.02,FALSE,-0.00157952663257878,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.0025,0.02,FALSE,-0.0015861970372145,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.0025,0.02,FALSE,-0.00159995474677566,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.0025,0.02,FALSE,-0.0113392867203018,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.005,0.02,FALSE,-0.00158399341746835,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.005,0.02,FALSE,-0.00158725900038711,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.005,0.02,FALSE,-0.00159055756899192,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.005,0.02,FALSE,-0.00159725568279147,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.005,0.02,FALSE,-0.00161107054250306,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.005,0.02,FALSE,-0.0113548678768256,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.01,0.02,FALSE,-0.00160633783078552,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.01,0.02,FALSE,-0.00160963084577648,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.01,0.02,FALSE,-0.00161295712354512,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.01,0.02,FALSE,-0.00161971150391207,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.01,0.02,FALSE,-0.00163364241341888,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.01,0.02,FALSE,-0.0113865071640524,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.02,0.02,FALSE,-0.00165242318325219,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.02,0.02,FALSE,-0.00165577277689206,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.02,0.02,FALSE,-0.00165915620481112,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.02,0.02,FALSE,-0.00166602663497329,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.02,0.02,FALSE,-0.00168019689718278,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.02,0.02,FALSE,-0.0114517631939578,10,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.05,0.02,FALSE,-0.00303918600453043,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.05,0.02,FALSE,-0.00307236892065758,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.05,0.02,FALSE,-0.0031058870177557,4,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.05,0.02,FALSE,-0.00317394927614883,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.05,0.02,FALSE,-0.00331432768408465,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.05,0.02,FALSE,-0.0116649328916487,11,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0,0.05,FALSE,-0.0211326606832153,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0,0.05,FALSE,-0.0211594117451637,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0,0.05,FALSE,-0.021186433019859,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0,0.05,FALSE,-0.021241302751128,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0,0.05,FALSE,-0.0213544715718703,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0,0.05,FALSE,-0.0217241563862952,11,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.0025,0.05,FALSE,-0.0211761701107396,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.0025,0.05,FALSE,-0.0212029564104958,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.0025,0.05,FALSE,-0.0212300132789365,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.0025,0.05,FALSE,-0.0212849552873008,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.0025,0.05,FALSE,-0.0213982731795522,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.0025,0.05,FALSE,-0.0217684449609065,11,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.005,0.05,FALSE,-0.0212201190274307,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.005,0.05,FALSE,-0.0212469409209324,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.005,0.05,FALSE,-0.0212740337426513,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.005,0.05,FALSE,-0.0213290487581825,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.005,0.05,FALSE,-0.0214425172277157,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.005,0.05,FALSE,-0.0218131808948573,11,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.01,0.05,FALSE,-0.0213093622358137,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.01,0.05,FALSE,-0.0213362564064107,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.01,0.05,FALSE,-0.0213634222352965,5,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.01,0.05,FALSE,-0.0214185855000749,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.01,0.05,FALSE,-0.0215323597336804,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.01,0.05,FALSE,-0.0219040222301248,11,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.02,0.05,FALSE,-0.0214934263531036,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.02,0.05,FALSE,-0.0215204695952096,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.02,0.05,FALSE,-0.0215477860013773,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.02,0.05,FALSE,-0.021603255030228,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.02,0.05,FALSE,-0.0217176599022325,8,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.02,0.05,FALSE,-0.0220913824841139,12,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.05,0.05,FALSE,-0.0220947024695842,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.0025,0.05,0.05,FALSE,-0.0221222326786196,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.005,0.05,0.05,FALSE,-0.0221500409705745,6,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.01,0.05,0.05,FALSE,-0.022206508828728,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.05,0.05,FALSE,-0.0223229737861695,9,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.05,0.05,FALSE,-0.0227034259804784,13,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0,0,TRUE,0.00126948273609056,0,0.0123555417926148,0.347863305278179,0.0123555417926149,0.347863305278179,7.28583859910259e-17,"C4_M2_T2"
0.0025,0,0,TRUE,0.00112683342958337,0,0.0123555417926148,0.347863305278179,0.0123555417926149,0.322651439385244,7.28583859910259e-17,"C4_M2_T2"
0.005,0,0,TRUE,0.000829989975277005,0,0.0123555417926148,0.347863305278179,0.0123555417926149,0.302448612944385,7.28583859910259e-17,"C4_M2_T2"
0.01,0,0,TRUE,0.000172467814172007,0,0.0123555417926148,0.347863305278179,0.0123555417926149,0.267070169382268,7.28583859910259e-17,"C4_M2_T2"
0.02,0,0,FALSE,-0.00188404031710714,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0,FALSE,-0.0140452990630578,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0,TRUE,0.0012607501071762,0,0.0123555417926148,0.347863305278179,0.0125509179868194,0.347863305278179,0.000195376194204625,"C4_M2_T2"
0.0025,0.0025,0,TRUE,0.00111962960343081,0,0.0123555417926148,0.347863305278179,0.0125509179868194,0.322651439385244,0.000195376194204625,"C4_M2_T2"
0.005,0.0025,0,TRUE,0.000826776859880269,0,0.0123555417926148,0.347863305278179,0.0125509179868194,0.302448612944385,0.000195376194204625,"C4_M2_T2"
0.01,0.0025,0,TRUE,0.000168416845761811,0,0.0123555417926148,0.347863305278179,0.0125509179868194,0.267070169382268,0.000195376194204625,"C4_M2_T2"
0.02,0.0025,0,FALSE,-0.00190018730975398,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0,FALSE,-0.0140558563922768,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0,TRUE,0.00125192926988896,0,0.0123555417926148,0.347863305278179,0.0127525177528917,0.347863305278179,0.000396975960276866,"C4_M2_T2"
0.0025,0.005,0,TRUE,0.00111235301135752,0,0.0123555417926148,0.347863305278179,0.0127525177528917,0.322651439385244,0.000396975960276866,"C4_M2_T2"
0.005,0.005,0,TRUE,0.000823531288772455,0,0.0123555417926148,0.347863305278179,0.0127525177528917,0.302448612944385,0.000396975960276866,"C4_M2_T2"
0.01,0.005,0,TRUE,0.000164324958478785,0,0.0123555417926148,0.347863305278179,0.0127525177528917,0.267070169382268,0.000396975960276866,"C4_M2_T2"
0.02,0.005,0,FALSE,-0.00191649740333664,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0,FALSE,-0.0140665203611849,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0,TRUE,0.00123401756968324,0,0.0123555417926148,0.347863305278179,0.0131758975132386,0.347863305278179,0.000820355720623805,"C4_M2_T2"
0.0025,0.01,0,TRUE,0.00109757707439237,0,0.0123555417926148,0.347863305278179,0.0131758975132386,0.322651439385244,0.000820355720623805,"C4_M2_T2"
0.005,0.01,0,TRUE,0.000816940792339241,0,0.0123555417926148,0.347863305278179,0.0131758975132386,0.302448612944385,0.000820355720623805,"C4_M2_T2"
0.01,0.01,0,TRUE,0.000156015922057131,0,0.0123555417926148,0.347863305278179,0.0131758975132386,0.267070169382268,0.000820355720623805,"C4_M2_T2"
0.02,0.01,0,FALSE,-0.00194961687908102,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0,FALSE,-0.0140881747470289,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0,TRUE,0.00119707468800895,0,0.0123555417926148,0.347863305278179,0.0141163831448056,0.347863305278179,0.00176084135219077,"C4_M2_T2"
0.0025,0.02,0,TRUE,0.00106710170440175,0,0.0123555417926148,0.347863305278179,0.0141163831448056,0.322651439385244,0.00176084135219077,"C4_M2_T2"
0.005,0.02,0,TRUE,0.000803347893445737,0,0.0123555417926148,0.347863305278179,0.0141163831448056,0.302448612944385,0.00176084135219077,"C4_M2_T2"
0.01,0.02,0,TRUE,0.000138878534437469,0,0.0123555417926148,0.347863305278179,0.0141163831448056,0.267070169382268,0.00176084135219077,"C4_M2_T2"
0.02,0.02,0,FALSE,-0.0020179257978038,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0,FALSE,-0.014132836917832,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0,TRUE,0.00107639460787293,0,0.0123555417926148,0.347863305278179,0.0182724462798677,0.347863305278179,0.00591690448725295,"C4_M2_T2"
0.0025,0.05,0,TRUE,0.000967548829099039,0,0.0123555417926148,0.347863305278179,0.0182724462798677,0.322651439385244,0.00591690448725295,"C4_M2_T2"
0.005,0.05,0,TRUE,0.000758944423726955,0,0.0123555417926148,0.347863305278179,0.0182724462798677,0.302448612944385,0.00591690448725295,"C4_M2_T2"
0.01,0.05,0,TRUE,8.28964015465744e-05,0,0.0123555417926148,0.347863305278179,0.0182724462798677,0.267070169382268,0.00591690448725295,"C4_M2_T2"
0.02,0.05,0,FALSE,-0.00224106826563156,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0,FALSE,-0.0142787333424556,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0,0.0025,TRUE,0.00122777603218833,0,0.0123555417926148,0.347863305278179,0.0123779899663942,0.347863305278179,2.24481737794088e-05,"C4_M2_T2"
0.0025,0,0.0025,TRUE,0.00108607390309714,0,0.0123555417926148,0.347863305278179,0.0123779899663942,0.322651439385244,2.24481737794088e-05,"C4_M2_T2"
0.005,0,0.0025,TRUE,0.000822920089367109,0,0.0123555417926148,0.347863305278179,0.0123779899663942,0.302448612944385,2.24481737794088e-05,"C4_M2_T2"
0.01,0,0.0025,TRUE,0.000168281064979279,0,0.0123555417926148,0.347863305278179,0.0123779899663942,0.267070169382268,2.24481737794088e-05,"C4_M2_T2"
0.02,0,0.0025,FALSE,-0.00188580003739358,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0.0025,FALSE,-0.0140664839169762,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0.0025,TRUE,0.00121895864982986,0,0.0123555417926148,0.347863305278179,0.0125732828445464,0.347863305278179,0.000217741051931574,"C4_M2_T2"
0.0025,0.0025,0.0025,TRUE,0.00107878651491904,0,0.0123555417926148,0.347863305278179,0.0125732828445464,0.322651439385244,0.000217741051931574,"C4_M2_T2"
0.005,0.0025,0.0025,TRUE,0.000819745854958698,0,0.0123555417926148,0.347863305278179,0.0125732828445464,0.302448612944385,0.000217741051931574,"C4_M2_T2"
0.01,0.0025,0.0025,TRUE,0.000164264787889923,0,0.0123555417926148,0.347863305278179,0.0125732828445464,0.267070169382268,0.000217741051931574,"C4_M2_T2"
0.02,0.0025,0.0025,FALSE,-0.00190197308017206,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0.0025,FALSE,-0.0140770390684422,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0.0025,TRUE,0.00121005220300313,0,0.0123555417926148,0.347863305278179,0.0127747987847232,0.347863305278179,0.00041925699210838,"C4_M2_T2"
0.0025,0.005,0.0025,TRUE,0.00107142551675933,0,0.0123555417926148,0.347863305278179,0.0127747987847232,0.322651439385244,0.00041925699210838,"C4_M2_T2"
0.005,0.005,0.0025,TRUE,0.000816539557576466,0,0.0123555417926148,0.347863305278179,0.0127747987847232,0.302448612944385,0.00041925699210838,"C4_M2_T2"
0.01,0.005,0.0025,TRUE,0.000160207942345119,0,0.0123555417926148,0.347863305278179,0.0127747987847232,0.267070169382268,0.00041925699210838,"C4_M2_T2"
0.02,0.005,0.0025,FALSE,-0.00191830948701901,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0.0025,FALSE,-0.0140877008375997,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0.0025,TRUE,0.00119196666301824,0,0.0123555417926148,0.347863305278179,0.0131980103840584,0.347863305278179,0.000842468591443657,"C4_M2_T2"
0.0025,0.01,0.0025,TRUE,0.00105647818376157,0,0.0123555417926148,0.347863305278179,0.0131980103840584,0.322651439385244,0.000842468591443657,"C4_M2_T2"
0.005,0.01,0.0025,TRUE,0.00081002881085132,0,0.0123555417926148,0.347863305278179,0.0131980103840584,0.302448612944385,0.000842468591443657,"C4_M2_T2"
0.01,0.01,0.0025,TRUE,0.00015197006210618,0,0.0123555417926148,0.347863305278179,0.0131980103840584,0.267070169382268,0.000842468591443657,"C4_M2_T2"
0.02,0.01,0.0025,FALSE,-0.00195148239480007,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0.0025,FALSE,-0.0141093507566032,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0.0025,TRUE,0.0011546652367994,0,0.0123555417926148,0.347863305278179,0.0141381689078798,0.347863305278179,0.00178262711526503,"C4_M2_T2"
0.0025,0.02,0.0025,TRUE,0.00102564930945369,0,0.0123555417926148,0.347863305278179,0.0141381689078798,0.322651439385244,0.00178262711526503,"C4_M2_T2"
0.005,0.02,0.0025,TRUE,0.000796600395730708,0,0.0123555417926148,0.347863305278179,0.0141381689078798,0.302448612944385,0.00178262711526503,"C4_M2_T2"
0.01,0.02,0.0025,TRUE,0.000134979434113369,0,0.0123555417926148,0.347863305278179,0.0141381689078798,0.267070169382268,0.00178262711526503,"C4_M2_T2"
0.02,0.02,0.0025,FALSE,-0.00201990151709849,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0.0025,FALSE,-0.0141540037145481,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0.0025,TRUE,0.00103281391115118,0,0.0123555417926148,0.347863305278179,0.0182944562664436,0.347863305278179,0.00593891447382883,"C4_M2_T2"
0.0025,0.05,0.0025,TRUE,0.000924941653381262,0,0.0123555417926148,0.347863305278179,0.0182944562664436,0.322651439385244,0.00593891447382883,"C4_M2_T2"
0.005,0.05,0.0025,TRUE,0.00075273423967004,0,0.0123555417926148,0.347863305278179,0.0182944562664436,0.302448612944385,0.00593891447382883,"C4_M2_T2"
0.01,0.05,0.0025,TRUE,7.94767160035207e-05,0,0.0123555417926148,0.347863305278179,0.0182944562664436,0.267070169382268,0.00593891447382883,"C4_M2_T2"
0.02,0.05,0.0025,FALSE,-0.00224340398327335,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0.0025,FALSE,-0.0142998700438345,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0,0.005,TRUE,0.0011856480484487,0,0.0123555417926148,0.347863305278179,0.0124012683001951,0.347863305278179,4.57265075803088e-05,"C4_M2_T2"
0.0025,0,0.005,TRUE,0.00104490266422216,0,0.0123555417926148,0.347863305278179,0.0124012683001951,0.322651439385244,4.57265075803088e-05,"C4_M2_T2"
0.005,0,0.005,TRUE,0.000815778790468223,0,0.0123555417926148,0.347863305278179,0.0124012683001951,0.302448612944385,4.57265075803088e-05,"C4_M2_T2"
0.01,0,0.005,TRUE,0.000164052025390664,0,0.0123555417926148,0.347863305278179,0.0124012683001951,0.267070169382268,4.57265075803088e-05,"C4_M2_T2"
0.02,0,0.005,FALSE,-0.0018875775326324,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0,0.005,FALSE,-0.014087882759318,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.0025,0.005,TRUE,0.00117674505655074,0,0.0123555417926148,0.347863305278179,0.0125964808378468,0.347863305278179,0.000240939045232048,"C4_M2_T2"
0.0025,0.0025,0.005,TRUE,0.00103753086995765,0,0.0123555417926148,0.347863305278179,0.0125964808378468,0.322651439385244,0.000240939045232048,"C4_M2_T2"
0.005,0.0025,0.005,TRUE,0.000812643829785395,0,0.0123555417926148,0.347863305278179,0.0125964808378468,0.302448612944385,0.000240939045232048,"C4_M2_T2"
0.01,0.0025,0.005,TRUE,0.00016007079003953,0,0.0123555417926148,0.347863305278179,0.0125964808378468,0.267070169382268,0.000240939045232048,"C4_M2_T2"
0.02,0.0025,0.005,FALSE,-0.00190377688867517,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.0025,0.005,FALSE,-0.0140984357110334,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.005,0.005,TRUE,0.00116775213544169,0,0.0123555417926148,0.347863305278179,0.0127979160447663,0.347863305278179,0.000442374252151535,"C4_M2_T2"
0.0025,0.005,0.005,TRUE,0.0010300846131248,0,0.0123555417926148,0.347863305278179,0.0127979160447663,0.322651439385244,0.000442374252151535,"C4_M2_T2"
0.005,0.005,0.005,TRUE,0.000809477202833043,0,0.0123555417926148,0.347863305278179,0.0127979160447663,0.302448612944385,0.000442374252151535,"C4_M2_T2"
0.01,0.005,0.005,TRUE,0.0001560493401899,0,0.0123555417926148,0.347863305278179,0.0127979160447663,0.267070169382268,0.000442374252151535,"C4_M2_T2"
0.02,0.005,0.005,FALSE,-0.00192013987457696,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.005,0.005,FALSE,-0.0141090952582207,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.01,0.005,TRUE,0.00114949099972026,0,0.0123555417926148,0.347863305278179,0.0132209660583999,0.347863305278179,0.000865424265785147,"C4_M2_T2"
0.0025,0.01,0.005,TRUE,0.00101496415282137,0,0.0123555417926148,0.347863305278179,0.0132209660583999,0.322651439385244,0.000865424265785147,"C4_M2_T2"
0.005,0.01,0.005,TRUE,0.000803047011368572,0,0.0123555417926148,0.347863305278179,0.0132209660583999,0.302448612944385,0.000865424265785147,"C4_M2_T2"
0.01,0.01,0.005,TRUE,0.000147883334882997,0,0.0123555417926148,0.347863305278179,0.0132209660583999,0.267070169382268,0.000865424265785147,"C4_M2_T2"
0.02,0.01,0.005,FALSE,-0.00195336675411224,3,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.01,0.005,FALSE,-0.0141307406652642,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.02,0.005,TRUE,0.0011118274072948,0,0.0123555417926148,0.347863305278179,0.014160812541924,0.347863305278179,0.00180527074930922,"C4_M2_T2"
0.0025,0.02,0.005,TRUE,0.000983778203445546,0,0.0123555417926148,0.347863305278179,0.014160812541924,0.322651439385244,0.00180527074930922,"C4_M2_T2"
0.005,0.02,0.005,TRUE,0.000789784741473103,0,0.0123555417926148,0.347863305278179,0.014160812541924,0.302448612944385,0.00180527074930922,"C4_M2_T2"
0.01,0.02,0.005,TRUE,0.000131040948937511,0,0.0123555417926148,0.347863305278179,0.014160812541924,0.267070169382268,0.00180527074930922,"C4_M2_T2"
0.02,0.02,0.005,FALSE,-0.00202189719315373,4,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.02,0.005,FALSE,-0.0141753843172916,7,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0.05,0.005,TRUE,0.000988793005371638,0,0.0123555417926148,0.347863305278179,0.018317406349335,0.347863305278179,0.00596186455672025,"C4_M2_T2"
0.0025,0.05,0.005,TRUE,0.000881904102151184,0,0.0123555417926148,0.347863305278179,0.018317406349335,0.322651439385244,0.00596186455672025,"C4_M2_T2"
0.005,0.05,0.005,TRUE,0.000746461326481236,0,0.0123555417926148,0.347863305278179,0.018317406349335,0.302448612944385,0.00596186455672025,"C4_M2_T2"
0.01,0.05,0.005,TRUE,7.60224881822544e-05,0,0.0123555417926148,0.347863305278179,0.018317406349335,0.267070169382268,0.00596186455672025,"C4_M2_T2"
0.02,0.05,0.005,FALSE,-0.00224576329402263,5,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0.05,0.05,0.005,FALSE,-0.0143212202472476,9,0.0123555417926148,0.347863305278179,NA,NA,NA,"C4_M2_T2"
0,0,0.01,TRUE,0.00110010244881415,0,0.0123555417926148,0.347863305278179,0.0124505241121115,0.347863305278179,9.49823194967281e-05,"C4_M2_T2"
0.0025,0,0.01,TRUE,0.000961299842425012,0,0.0123555417926148,0.347863305278179,0.0124505241121115,0.322651439385244,9.49823194967281e-05,"C4_M2_T2"
0.005,0,0.01,TRUE,0.00080127758147967,0,0.0123555417926148,0.347863305278179,0.0124505241121115,0.302448612944385,9.49823194967281e-05,"C4_M2_T2"
